sampleid,location,county,state,full_state,date_collect,sampletype,collection,consumed,expectedsubstance,expect_opioid,expect_fentanyl,expect_xylazine,expect_stimulant,expect_benzo,expect_meth,expect_cocaine,expect_cannabis,expect_hall,color,bright_color,texture,tar,pill,powder,plant,crystals,lustre,sensations,sen_strength,sen_weird,sen_hall,sen_up,sen_down,sen_nice,sen_long,sen_burn,sen_skin,sen_seizure,texture_notes,sensation_notes,overdose,od,overdose_notes,fatal_od,confirmatory,date_complete,primary,trace,lab_null,lab_num_substances_any,lab_num_substances,lab_fentanyl,lab_fentanyl_any,lab_xylazine,lab_xylazine_any,lab_xylazine_trace,lab_meth,lab_meth_any,lab_cocaine,lab_cocaine_any,lab_caffeine,lab_gabapentin,lab_levamisole_any,lab_mdma,lab_tramadol,lab_carfentanil,lab_carfentanil_any,lab_ketamine_any,lab_ketamine,lab_designer_benzos_any,lab_benzos_any,lab_nitazenes_any,lab_opiates_opioids_any,lab_synthetic_cannabinoids_any,lab_meth_impurities_any,lab_mdma_impurities_any,lab_cocaine_impurities_any,lab_common_cuts_any,lab_heroin_impurities_any,lab_cannabinoids_any,lab_fentanyl_impurities_any,lab_pf_fent_impurities_any,lab_substituted_cathinones_any,state_county,statefips,countyfips_3,countyfips,tracestim,category,program
"300692","Phoenix","Maricopa County","AZ","Arizona","14Sep2022","cotton","cotton",1,"heroin",1,0,0,0,0,0,0,0,0,"light brown",0,"powder; chunky",,,1,,,"","weaker","weaker",,,,,,,,,,"","","not overdose related","not involved","",,0,"20Sep2022",1,1,,6,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"AZ | MARICOPA",4,13,4013,1,"",10
"NC01066","Greensboro","Guilford County","NC","North Carolina","13Jul2021","swab","swab",0,"heroin",1,0,0,0,0,0,0,0,0,"",0,"",,,,,,"","","",,,,,,,,,,"","","unknown","","",,0,"16Mar2022",1,1,,6,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"NC | GUILFORD",37,81,37081,0,"Cocaine",17
"NC210913_08","Greensboro","Guilford County","NC","North Carolina","","unknown","unknown",0,"heroin; Unknown",1,0,0,0,0,0,0,0,0,"light yellow; cloudy",1,"grainy",,,,,,"","","",,,,,,,,,,"","","unknown","","",,0,"03Mar2022",1,1,,8,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,"NC | GUILFORD",37,81,37081,1,"",17
"201089","Greensboro","Guilford County","NC","North Carolina","07Oct2021","spatula","spatula",1,"heroin; fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","typical","normal",,,,,,,,,,"","","unknown","","",,0,"11Feb2022",1,1,,8,6,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,"NC | GUILFORD",37,81,37081,0,"Cocaine",17
"300260","High Point","Guilford County","NC","North Carolina","22May2022","swab","swab",1,"heroin",1,0,0,0,0,0,0,0,0,"brown",0,"oil/wax",1,,,,,"","stronger; long","stronger",,,,,,1,,,,"tar","","not overdose related","not involved","",,0,"05Aug2022",1,1,,20,15,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,"NC | GUILFORD",37,81,37081,0,"Cocaine",17
"300105","Greensboro","Guilford County","NC","North Carolina","28Mar2022","spatula","spatula",0,"cocaine",0,0,0,1,0,0,1,0,0,"white",0,"powder",,,1,,,"","","",,,,,,,,,,"","","unknown","","",,0,"21Apr2022",1,1,,5,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"NC | GUILFORD",37,81,37081,0,"Cocaine",17
"300290","Greensboro","Guilford County","NC","North Carolina","20May2022","spatula","spatula",0,"methamphetamine",0,0,0,1,0,1,0,0,0,"clear; white",0,"crystals; powder; shiny",,,1,,1,"shiny","","",,,,,,,,,,"","?","not overdose related","not involved","",,0,"09Jun2022",1,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | GUILFORD",37,81,37081,0,"Methamphetamine",17
"300397","Greensboro","Guilford County","NC","North Carolina","01Sep2022","spatula","spatula",1,"heroin",1,0,0,0,0,0,0,0,0,"white; pink",1,"powder; dull",,,1,,,"dull","normal","normal",,,,,,,,,,"","","unknown","","",,0,"18Oct2022",1,1,,6,4,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"NC | GUILFORD",37,81,37081,0,"Cocaine",6
"NC01384","Greensboro","Guilford County","NC","North Carolina","07Jan2022","spatula","spatula",1,"heroin; fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder; shiny; scaly",,,1,,,"shiny","weird","",1,,,,,,,,,"","heart burn","unknown","","",,0,"09Feb2022",1,1,,5,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"NC | GUILFORD",37,81,37081,0,"Cocaine",17
"USU05052021_1422","Greensboro","Guilford County","NC","North Carolina","05May2021","unknown","unknown",0,"crack",0,0,0,1,0,0,1,0,0,"",0,"",,,,,,"","","",,,,,,,,,,"","","unknown","","",,0,"04Mar2022",1,1,,6,5,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"NC | GUILFORD",37,81,37081,0,"Cocaine",17
"NC01047","Greensboro","Guilford County","NC","North Carolina","13Jul2021","swab","swab",0,"unknown",0,0,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","","",,,,,,,,,,"","","unknown","","",,0,"02Mar2022",0,1,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | GUILFORD",37,81,37081,1,"",17
"Heroin051721-1","Greensboro","Guilford County","NC","North Carolina","","unknown","unknown",0,"heroin",1,0,0,0,0,0,0,0,0,"",0,"",,,,,,"","","",,,,,,,,,,"","","unknown","","",,0,"04Mar2022",1,1,,5,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,"NC | GUILFORD",37,81,37081,1,"",17
"300302","High Point","Guilford County","NC","North Carolina","21Jul2022","cotton","cotton",1,"heroin",1,0,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","stronger","stronger",,,,,,,,,,"","","not overdose related","not involved","",,0,"05Aug2022",1,1,,13,7,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,"NC | GUILFORD",37,81,37081,0,"Cocaine",6
"300354","Greensboro","Guilford County","NC","North Carolina","07Nov2022","spatula","spatula",1,"benzodiazepine",0,0,0,0,1,0,0,0,0,"white",0,"pill",,1,,,,"","weird; long","",1,,,,,1,,,,"","","unknown","","",,0,"23Nov2022",1,1,,3,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | GUILFORD",37,81,37081,0,"Cocaine",17
"300276","Greensboro","Guilford County","NC","North Carolina","20May2022","spatula","spatula",0,"methamphetamine",0,0,0,1,0,1,0,0,0,"white",0,"crystals; powder; shiny",,,1,,1,"shiny","","",,,,,,,,,,"","?","not overdose related","not involved","",,0,"09Jun2022",1,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | GUILFORD",37,81,37081,0,"Methamphetamine",17
"300310","High Point","Guilford County","NC","North Carolina","09Sep2022","spatula","spatula",0,"unknown",0,0,0,0,0,0,0,0,0,"pink",1,"",,,,,,"","","",,,,,,,,,,"","","unknown","","",,0,"19Oct2022",1,1,,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | GUILFORD",37,81,37081,1,"",6
"300117","Greensboro","Guilford County","NC","North Carolina","02May2022","unknown","unknown",1,"cocaine",0,0,0,1,0,0,1,0,0,"white",0,"powder",,,1,,,"","weird","",1,,,,,,,,,"","","not overdose related","not involved","",,0,"04Aug2022",1,0,,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | GUILFORD",37,81,37081,0,"Cocaine",17
"300270","Greensboro","Guilford County","NC","North Carolina","07Jul2022","spatula","spatula",0,"heroin; fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","","",,,,,,,,,,"","","not overdose related","not involved","",,0,"04Aug2022",1,1,,10,5,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,"NC | GUILFORD",37,81,37081,1,"",17
"300319","Greensboro","Guilford County","NC","North Carolina","07Oct2022","spatula","spatula",1,"cocaine",0,0,0,1,0,0,1,0,0,"white",0,"powder",,,1,,,"","stronger","stronger",,,,,,,,,,"","","not overdose related","not involved","",,0,"11Oct2022",1,1,,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"NC | GUILFORD",37,81,37081,0,"Cocaine",17
"200521","Greensboro","Guilford County","NC","North Carolina","21Sep2021","spatula","spatula",1,"heroin; fentanyl",1,1,0,0,0,0,0,0,0,"soft",0,"powder",,,1,,,"","weird","",1,,,,,,,,,"","","unknown","","",,0,"03Feb2022",1,1,,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | GUILFORD",37,81,37081,1,"",17
"200423","High Point","Guilford County","NC","North Carolina","28Dec2021","unknown","unknown",1,"methamphetamine",0,0,0,1,0,1,0,0,0,"light brown",0,"shiny; chunky; crystals",,,,,1,"shiny","weird","",1,,,,,,,,,"","Not normal, I felt like I was going to have a seizure","unknown","","",,0,"09Feb2022",1,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | GUILFORD",37,81,37081,0,"Methamphetamine",6
"300322","Greensboro","Guilford County","NC","North Carolina","07Oct2022","spatula","spatula",1,"cocaine",0,0,0,1,0,0,1,0,0,"white",0,"powder; chunky",,,1,,,"","stronger","stronger",,,,,,,,,,"","","not overdose related","not involved","",,0,"11Oct2022",1,1,,5,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"NC | GUILFORD",37,81,37081,0,"Cocaine",17
"300313","Greensboro","Guilford County","NC","North Carolina","06Nov2022","spatula","spatula",0,"heroin",1,0,0,0,0,0,0,0,0,"green",1,"powder",,,1,,,"","","",,,,,,,,,,"neon green","","not overdose related","not involved","",,0,"23Nov2022",1,1,,7,4,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,"NC | GUILFORD",37,81,37081,0,"Cocaine",17
"200249","High Point","Guilford County","NC","North Carolina","28Sep2021","swab","swab",1,"heroin; fentanyl",1,1,0,0,0,0,0,0,0,"light brown",0,"powder",,,1,,,"","typical","normal",,,,,,,,,,"","","unknown","","",,0,"26Jan2022",1,1,,6,5,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,"NC | GUILFORD",37,81,37081,0,"Methamphetamine",6
"Heroin060721-2","Greensboro","Guilford County","NC","North Carolina","","unknown","unknown",0,"heroin",1,0,0,0,0,0,0,0,0,"",0,"",,,,,,"","","",,,,,,,,,,"","","unknown","","",,0,"04Mar2022",1,1,,6,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"NC | GUILFORD",37,81,37081,1,"",17
"300384","High Point","Guilford County","NC","North Carolina","04Sep2022","unknown","unknown",1,"fentanyl; xylazine",1,1,1,0,0,0,0,0,0,"white",0,"flaky; dull; powder",,,1,,,"dull","weird; stronger; hallucinations","stronger",1,1,,,,,,,,"","","unknown","","",,0,"11Oct2022",1,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | GUILFORD",37,81,37081,0,"Methamphetamine",6
"300390","Greensboro","Guilford County","NC","North Carolina","18Nov2022","unknown","unknown",0,"cocaine",0,0,0,1,0,0,1,0,0,"white",0,"powder",,,1,,,"","","",,,,,,,,,,"","","unknown","","",,0,"23Nov2022",1,1,,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | GUILFORD",37,81,37081,0,"Cocaine",17
"NC01070","Greensboro","Guilford County","NC","North Carolina","13Jul2021","swab","swab",0,"heroin; unknown",1,0,0,0,0,0,0,0,0,"",0,"",,,,,,"","","",,,,,,,,,,"","","unknown","","",,0,"16Mar2022",1,0,,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | GUILFORD",37,81,37081,0,"Cocaine",17
"NC01063","Greensboro","Guilford County","NC","North Carolina","13Jul2021","spatula","spatula",0,"heroin; Unknown",1,0,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","","",,,,,,,,,,"","","unknown","","",,0,"03Mar2022",1,1,,8,2,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"NC | GUILFORD",37,81,37081,0,"Cocaine",17
"200864","Greensboro","Guilford County","NC","North Carolina","22Nov2021","spatula","spatula",0,"fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","","",,,,,,,,,,"","","unknown","","",,0,"27Jan2022",1,1,,6,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"NC | GUILFORD",37,81,37081,1,"",17
"200376","Greensboro","Guilford County","NC","North Carolina","11Oct2021","unknown","unknown",1,"heroin",1,0,0,0,0,0,0,0,0,"white",0,"",,,,,,"","typical","normal",,,,,,,,,,"","","unknown","","",,0,"11Feb2022",1,0,,6,6,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,"NC | GUILFORD",37,81,37081,0,"Cocaine",17
"300315","Greensboro","Guilford County","NC","North Carolina","22Sep2022","spatula","spatula",0,"heroin",1,0,0,0,0,0,0,0,0,"light blue",1,"powder",,,1,,,"","","",,,,,,,,,,"","","not overdose related","not involved","",,0,"11Oct2022",1,1,,7,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"NC | GUILFORD",37,81,37081,1,"",17
"NC01405","Greensboro","Guilford County","NC","North Carolina","30Jan2022","spatula","spatula",0,"heroin",1,0,0,0,0,0,0,0,0,"light tan",0,"powder",,,1,,,"","","",,,,,,,,,,"","","unknown","","",,0,"29Mar2022",1,1,,11,8,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,"NC | GUILFORD",37,81,37081,1,"",17
"200392","High Point","Guilford County","NC","North Carolina","01Dec2021","swab","swab",1,"heroin; fentanyl",1,1,0,0,0,0,0,0,0,"light brown",0,"powder",,,1,,,"","typical","normal",,,,,,,,,,"","","unknown","","",,0,"30Mar2022",1,1,,12,9,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,"NC | GUILFORD",37,81,37081,1,"",6
"200028","Greensboro","Guilford County","NC","North Carolina","01Dec2021","spatula","spatula",0,"heroin",1,0,0,0,0,0,0,0,0,"light brown",0,"powder",,,1,,,"","","",,,,,,,,,,"","","unknown","","",,0,"27Jan2022",1,1,,13,12,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,"NC | GUILFORD",37,81,37081,0,"Cocaine",17
"201082","High Point","Guilford County","NC","North Carolina","11Sep2021","spatula","spatula",0,"heroin; fentanyl",1,1,0,0,0,0,0,0,0,"",0,"powder; spots",,,1,,,"","","",,,,,,,,,,"","","unknown","","",,0,"26Jan2022",1,1,,8,7,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,"NC | GUILFORD",37,81,37081,1,"",17
"NC01001","Greensboro","Guilford County","NC","North Carolina","13Jul2021","swab","swab",0,"heroin",1,0,0,0,0,0,0,0,0,"",0,"",,,,,,"","","",,,,,,,,,,"","","unknown","","",,0,"16Mar2022",1,1,,5,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,"NC | GUILFORD",37,81,37081,1,"",17
"NC01072","Greensboro","Guilford County","NC","North Carolina","13Jul2021","spatula","spatula",0,"cocaine",0,0,0,1,0,0,1,0,0,"white; gray",0,"chunky; grainy",,,,,,"","","",,,,,,,,,,"","","unknown","","",,0,"16Mar2022",1,1,,8,2,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,"NC | GUILFORD",37,81,37081,1,"",17
"NC210913_02","Greensboro","Guilford County","NC","North Carolina","29Aug2021","unknown","unknown",0,"fentanyl",1,1,0,0,0,0,0,0,0,"clear",0,"",,,,,,"","","",,,,,,,,,,"","","unknown","","",,0,"02Mar2022",1,1,,9,5,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,"NC | GUILFORD",37,81,37081,0,"Cocaine",17
"300115","Greensboro","Guilford County","NC","North Carolina","22Mar2022","unknown","unknown",0,"heroin",1,0,0,0,0,0,0,0,0,"",0,"powder",,,1,,,"","","",,,,,,,,,,"","","not overdose related","not involved","",,0,"21Apr2022",1,1,,10,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,"NC | GUILFORD",37,81,37081,1,"",17
"300318","Greensboro","Guilford County","NC","North Carolina","03Dec2022","spatula","spatula",1,"cocaine",0,0,0,1,0,0,1,0,0,"white",0,"powder; chunky; shiny; crystals",,,1,,1,"shiny","nice; stronger; more up","stronger",,,1,,1,,,,,"","","not overdose related","not involved","",,0,"30Jan2023",1,0,,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | GUILFORD",37,81,37081,0,"Cocaine",17
"NC01027","Greensboro","Guilford County","NC","North Carolina","13Jul2021","swab","swab",0,"Unknown",0,0,0,0,0,0,0,0,0,"white",0,"crystals",,,,,1,"","","",,,,,,,,,,"","","unknown","","",,0,"03Mar2022",1,0,,3,3,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"NC | GUILFORD",37,81,37081,0,"Cocaine",17
"NC01052","Greensboro","Guilford County","NC","North Carolina","13Jul2021","swab","swab",0,"heroin; cocaine",1,0,0,1,0,0,1,0,0,"gray",0,"",,,,,,"","","",,,,,,,,,,"","","unknown","","",,0,"16Mar2022",1,1,,8,3,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,"NC | GUILFORD",37,81,37081,0,"Cocaine",17
"300267","Greensboro","Guilford County","NC","North Carolina","16Jun2022","spatula","spatula",1,"crack",0,0,0,1,0,0,1,0,0,"white",0,"rock",,,,,,"","normal","normal",,,,,,,,,,"","","not overdose related","not involved","",,0,"04Aug2022",1,0,,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | GUILFORD",37,81,37081,0,"Cocaine",17
"300376","Greensboro","Guilford County","NC","North Carolina","20Oct2022","spatula","spatula",1,"fentanyl; xylazine",1,1,1,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","stronger; more down","stronger",,,,1,,,,,,"","","not overdose related","not involved","",,0,"23Nov2022",1,1,,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"NC | GUILFORD",37,81,37081,1,"",17
"300112","Greensboro","Guilford County","NC","North Carolina","17Mar2022","spatula","spatula",0,"cocaine",0,0,0,1,0,0,1,0,0,"white; yellow",1,"powder; chunky; dull",,,1,,,"dull","","",,,,,,,,,,"","","unknown","","",,0,"29Mar2022",1,0,,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | GUILFORD",37,81,37081,0,"Cocaine",17
"Heroin072621-4","Greensboro","Guilford County","NC","North Carolina","","unknown","unknown",0,"heroin",1,0,0,0,0,0,0,0,0,"",0,"",,,,,,"","","",,,,,,,,,,"","","unknown","","",,0,"04Mar2022",1,0,,4,4,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"NC | GUILFORD",37,81,37081,0,"Cocaine",17
"201060","Greensboro","Guilford County","NC","North Carolina","08Nov2021","spatula","spatula",0,"heroin",1,0,0,0,0,0,0,0,0,"light brown",0,"powder",,,1,,,"","","",,,,,,,,,,"","","unknown","","",,0,"03Feb2022",1,1,,9,6,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,"NC | GUILFORD",37,81,37081,1,"",17
"300280","Greensboro","Guilford County","NC","North Carolina","20May2022","pill","pill",0,"MDMA",0,0,0,0,0,0,0,0,1,"blue",1,"pill",,1,,,,"","","",,,,,,,,,,"","?","not overdose related","not involved","",,0,"09Jun2022",1,1,,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"NC | GUILFORD",37,81,37081,1,"",17
"200479","Greensboro","Guilford County","NC","North Carolina","04Oct2021","spatula","spatula",1,"Heroin",1,0,0,0,0,0,0,0,0,"light brown",0,"powder; chunky",,,1,,,"","","",,,,,,,,,,"","","involved in OD","Overdose reported","",,0,"11Feb2022",1,1,,4,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"NC | GUILFORD",37,81,37081,1,"",17
"NC210913_04","Greensboro","Guilford County","NC","North Carolina","","unknown","unknown",0,"other",0,0,0,0,0,0,0,0,0,"clear",0,"grainy",,,,,,"","","",,,,,,,,,,"","","unknown","","",,0,"02Mar2022",1,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | GUILFORD",37,81,37081,0,"Methamphetamine",17
"200430","Greensboro","Guilford County","NC","North Carolina","22Oct2021","spatula","spatula",1,"heroin; fentanyl",1,1,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","weird; typical","normal",1,,,,,,,,,"","","unknown","","",,0,"03Feb2022",1,0,,3,3,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"NC | GUILFORD",37,81,37081,0,"Cocaine",17
"NC01415","Greensboro","Guilford County","NC","North Carolina","31Jan2022","spatula","spatula",0,"cocaine",0,0,0,1,0,0,1,0,0,"white",0,"powder",,,1,,,"","","",,,,,,,,,,"","","unknown","","",,0,"29Mar2022",1,1,,5,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"NC | GUILFORD",37,81,37081,0,"Cocaine",17
"NC01046","Greensboro","Guilford County","NC","North Carolina","13Jul2021","spatula","spatula",0,"heroin",1,0,0,0,0,0,0,0,0,"white",0,"powder",,,1,,,"","","",,,,,,,,,,"","","unknown","","",,0,"02Mar2022",1,1,,2,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"NC | GUILFORD",37,81,37081,0,"Cocaine",17
"300387","High Point","Guilford County","NC","North Carolina","02Aug2022","spatula","spatula",1,"crack",0,0,0,1,0,0,1,0,0,"white; yellow",1,"powder; chunky",,,1,,,"","nice","",,,,,1,,,,,"","","not overdose related","not involved","",,0,"05Aug2022",1,1,,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"NC | GUILFORD",37,81,37081,0,"Cocaine",6
"300104","Greensboro","Guilford County","NC","North Carolina","18Apr2022","spatula","spatula",1,"methamphetamine",0,0,0,1,0,1,0,0,0,"clear",0,"crystals",,,,,1,"","normal","normal",,,,,,,,,,"","","not overdose related","not involved","",,0,"09Jun2022",1,0,,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NC | GUILFORD",37,81,37081,0,"Methamphetamine",17
"USU201","Greensboro","Guilford County","NC","North Carolina","","spatula","spatula",0,"heroin; fentanyl",1,1,0,0,0,0,0,0,0,"",0,"powder",,,1,,,"","","",,,,,,,,,,"","","unknown","","",,0,"21Feb2022",1,1,,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"NC | GUILFORD",37,81,37081,1,"",17
"300332","Greensboro","Guilford County","NC","North Carolina","06Oct2022","spatula","spatula",0,"MDMA",0,0,0,0,0,0,0,0,1,"tan",0,"pill",,1,,,,"","","",,,,,,,,,,"","","not overdose related","not involved","",,0,"11Oct2022",1,1,,3,2,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"NC | GUILFORD",37,81,37081,0,"Methamphetamine",17
"300362","High Point","Guilford County","NC","North Carolina","02Aug2022","spatula","spatula",1,"heroin",1,0,0,0,0,0,0,0,0,"dark brown",0,"oil/wax",1,,,,,"","long","",,,,,,1,,,,"tar","","not overdose related","not involved","",,0,"09Sep2022",1,1,,8,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"NC | GUILFORD",37,81,37081,1,"",6
"200489","Greensboro","Guilford County","NC","North Carolina","04Oct2021","unknown","unknown",0,"Heroin",1,0,0,0,0,0,0,0,0,"white",0,"",,,,,,"","","",,,,,,,,,,"","","unknown","","",,0,"11Feb2022",1,1,,5,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"NC | GUILFORD",37,81,37081,1,"",17
